,image,class,location
222,11947.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/11947.jpg
223,11959.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/11959.jpg
224,1196.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1196.jpg
225,11961.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/11961.jpg
226,11990.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/11990.jpg
227,11991.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/11991.jpg
228,11992.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/11992.jpg
229,11993.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/11993.jpg
230,12000.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12000.jpg
231,1201.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1201.jpg
232,12010.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12010.jpg
233,12024.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12024.jpg
234,12028.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12028.jpg
235,1204.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1204.jpg
236,12042.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12042.jpg
237,12050.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12050.jpg
238,12058.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12058.jpg
239,12060.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12060.jpg
240,12063.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12063.jpg
241,12065.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12065.jpg
242,12067.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12067.jpg
243,12068.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12068.jpg
244,12070.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12070.jpg
245,12091.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12091.jpg
246,12103.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12103.jpg
247,12134.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12134.jpg
248,12135.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12135.jpg
249,12144.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12144.jpg
250,12157.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12157.jpg
251,12160.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12160.jpg
252,12168.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12168.jpg
253,12169.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12169.jpg
254,12171.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12171.jpg
255,12172.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12172.jpg
256,12193.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12193.jpg
257,1220.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1220.jpg
258,12200.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12200.jpg
259,1221.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1221.jpg
260,12221.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12221.jpg
261,12223.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12223.jpg
262,12231.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12231.jpg
263,12232.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12232.jpg
264,12233.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12233.jpg
265,12244.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12244.jpg
266,12257.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12257.jpg
267,12263.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12263.jpg
268,12265.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12265.jpg
269,12268.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12268.jpg
270,12273.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12273.jpg
271,12280.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12280.jpg
272,12288.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12288.jpg
273,12290.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12290.jpg
274,12295.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12295.jpg
275,1231.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1231.jpg
276,12315.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12315.jpg
277,12330.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12330.jpg
278,12348.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12348.jpg
279,12382.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12382.jpg
280,12384.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12384.jpg
281,12391.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12391.jpg
282,12393.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12393.jpg
283,12396.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12396.jpg
284,12400.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12400.jpg
285,12406.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12406.jpg
286,12417.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12417.jpg
287,1242.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1242.jpg
288,12426.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12426.jpg
289,12427.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12427.jpg
290,12432.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12432.jpg
291,12435.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12435.jpg
292,1244.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1244.jpg
293,12451.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12451.jpg
294,12462.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12462.jpg
295,1248.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1248.jpg
296,12489.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12489.jpg
297,12494.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12494.jpg
298,125.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/125.jpg
299,12500.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12500.jpg
300,12507.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12507.jpg
301,12512.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12512.jpg
302,12513.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12513.jpg
303,12517.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12517.jpg
304,12533.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12533.jpg
305,12535.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12535.jpg
306,12536.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12536.jpg
307,12540.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12540.jpg
308,12543.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12543.jpg
309,12544.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12544.jpg
310,12551.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12551.jpg
311,12552.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12552.jpg
312,12555.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12555.jpg
313,12561.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12561.jpg
314,12578.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12578.jpg
315,12590.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12590.jpg
316,12602.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12602.jpg
317,12615.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12615.jpg
318,12617.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12617.jpg
319,12629.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12629.jpg
320,1263.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1263.jpg
321,12632.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12632.jpg
322,12636.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12636.jpg
323,12649.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12649.jpg
324,12659.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12659.jpg
325,12668.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12668.jpg
326,12669.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12669.jpg
327,12680.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12680.jpg
328,12684.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12684.jpg
329,12685.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12685.jpg
330,12692.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12692.jpg
331,12703.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12703.jpg
332,12716.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12716.jpg
333,12719.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12719.jpg
334,12720.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12720.jpg
335,12727.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12727.jpg
336,12729.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12729.jpg
337,1273.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1273.jpg
338,12733.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12733.jpg
339,12734.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12734.jpg
340,12736.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12736.jpg
341,12741.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12741.jpg
342,12744.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12744.jpg
343,12755.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12755.jpg
344,12758.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12758.jpg
345,12761.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12761.jpg
346,12766.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12766.jpg
347,12770.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12770.jpg
348,12782.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12782.jpg
349,12789.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12789.jpg
350,12802.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12802.jpg
351,1281.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1281.jpg
352,12817.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12817.jpg
353,12818.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12818.jpg
354,12827.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12827.jpg
355,12863.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12863.jpg
356,12864.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12864.jpg
357,12874.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12874.jpg
358,12887.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12887.jpg
359,1291.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1291.jpg
360,12913.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12913.jpg
361,12925.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12925.jpg
362,12930.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12930.jpg
363,12934.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12934.jpg
364,12938.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12938.jpg
365,12939.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12939.jpg
366,12942.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12942.jpg
367,12943.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12943.jpg
368,12963.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12963.jpg
369,12973.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12973.jpg
370,12982.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12982.jpg
371,12990.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12990.jpg
372,12994.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12994.jpg
373,12996.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12996.jpg
374,12999.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/12999.jpg
375,13008.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13008.jpg
376,13010.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13010.jpg
377,13023.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13023.jpg
378,13024.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13024.jpg
379,13027.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13027.jpg
380,1303.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1303.jpg
381,13050.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13050.jpg
382,13079.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13079.jpg
383,13082.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13082.jpg
384,1311.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/1311.jpg
385,13111.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13111.jpg
386,13124.jpg,0,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/buildings/13124.jpg
